GeoId|Geography|LEAID|Year|Iteration|CDP02.11_92est|CDP02.11_92moe|CDP02.11_93est|CDP02.11_93moe|CDP02.11_93pct|CDP02.11_93pctmoe|CDP02.11_94est|CDP02.11_94moe|CDP02.11_94pct|CDP02.11_94pctmoe
97000US4013890|Harrah Public Schools, GA|4013890|2014-2018|102|1415|163|1385|161|97.9|1.7|1220|156|86.2|4.9
97000US2913710|Harrisburg R-VIII School District, GA|2913710|2014-2018|102|300|75|295|75|98.3|3.5|240|71|80.0|11.1
97000US3613740|Harrison Central School District, GA|3613740|2014-2018|102|2730|255|2705|258|99.1|1.6|2665|257|97.6|2.0
97000US2913760|Harrisonville R-IX School District, GA|2913760|2014-2018|102|1530|173|1505|169|98.4|2.5|1220|202|79.7|8.2
97000US3613770|Harrisville Central School District, GA|3613770|2014-2018|102|250|53|245|51|98.0|4.9|230|51|92.0|5.2
97000US3613830|Hartford Central School District, GA|3613830|2014-2018|102|315|76|310|76|98.4|2.7|285|76|90.5|8.6
97000US1913660|Hartley-Melvin-Sanborn Community School District, GA|1913660|2014-2018|102|505|66|500|66|99.0|1.5|485|66|96.0|2.7
97000US4013920|Hartshorne Public Schools, GA|4013920|2014-2018|102|480|78|475|77|99.0|1.5|445|77|92.7|4.2
97000US2913770|Hartville R-II School District, GA|2913770|2014-2018|102|405|121|290|109|71.6|14.5|270|103|66.7|14.0
97000US4013950|Haskell Public Schools, GA|4013950|2014-2018|102|675|89|655|89|97.0|3.5|460|75|68.1|6.6
97000US2713530|Hastings Public School District, GA|2713530|2014-2018|102|3505|194|3480|198|99.3|0.7|3450|198|98.4|0.8
97000US3613950|Hastings-on-Hudson Union Free School District, GA|3613950|2014-2018|102|965|105|955|105|99.0|1.5|955|105|99.0|1.5
97000US3613980|Hauppauge Union Free School District, GA|3613980|2014-2018|102|2175|194|2175|194|100.0|1.5|2105|193|96.8|2.4
95000US3013560|Havre Elementary School District, GA|3013560|2014-2018|102|1175|151|1100|136|93.6|5.1|1035|137|88.1|6.0
96000US3013590|Havre High School District, GA|3013590|2014-2018|102|430|115|375|96|87.2|11.8|360|102|83.7|13.3
97000US2713560|Hawley Public School District, GA|2713560|2014-2018|102|505|80|490|80|97.0|2.8|455|80|90.1|5.7
97000US2713590|Hayfield Public School District, GA|2713590|2014-2018|102|515|52|515|52|100.0|3.3|495|48|96.1|2.5
97000US3013660|Hays-Lodge Pole K-12 Schools, GA|3013660|2014-2018|102|200|34|160|34|80.0|9.5|140|33|70.0|10.3
97000US2913800|Hayti R-II School District, GA|2913800|2014-2018|102|505|95|490|93|97.0|3.0|435|86|86.1|9.8
97000US2913830|Hazelwood School District, GA|2913830|2014-2018|102|12835|677|12725|669|99.1|0.7|11695|691|91.1|2.1
97000US3413680|Hazlet Township School District, GA|3413680|2014-2018|102|2055|136|2055|136|100.0|1.6|2050|135|99.8|0.7
95000US3013800|Helena Flats Elementary School District, GA|3013800|2014-2018|102|180|48|180|48|100.0|11.7|170|48|94.4|7.3
96000US3013830|Helena High School District, GA|3013830|2014-2018|102|2385|234|2335|230|97.9|2.1|2160|224|90.6|4.8
95000US3013860|Hellgate Elementary School District, GA|3013860|2014-2018|102|1270|257|1270|257|100.0|1.8|1270|257|100.0|1.8
97000US2713680|Hendricks Public School District, GA|2713680|2014-2018|102|105|30|85|26|81.0|17.7|85|25|81.0|12.2
97000US2713860|Henning Public School District, GA|2713860|2014-2018|102|260|40|255|40|98.1|2.3|230|41|88.5|7.1
97000US2713890|Herman-Norcross School District, GA|2713890|2014-2018|102|85|22|85|22|100.0|18.5|65|22|76.5|17.9
97000US2713920|Hermantown Public School District, GA|2713920|2014-2018|102|1145|133|1145|133|100.0|1.5|1100|128|96.1|3.2
97000US2713930|Heron Lake-Okabena School District, GA|2713930|2014-2018|102|190|29|185|28|97.4|3.1|170|29|89.5|7.7
97000US2713980|Hibbing Public School District, GA|2713980|2014-2018|102|2150|180|2075|193|96.5|2.9|1910|196|88.8|4.3
97000US1913380|H-L-V Community School District, GA|1913380|2014-2018|102|230|50|230|50|100.0|8.3|205|48|89.1|7.7
97000US4213290|Homer-Center School District, GA|4213290|2014-2018|102|525|120|520|120|99.0|3.2|500|119|95.2|4.5
97000US0513230|Jackson County School District, GA|0513230|2014-2018|102|545|99|520|94|95.4|3.5|470|92|86.2|6.6
97000US2013020|Jefferson County North Unified School District 339, GA|2013020|2014-2018|102|270|59|265|59|98.1|3.1|245|60|90.7|5.0
97000US4213050|Lakeland School District, GA|4213050|2014-2018|102|1005|157|1000|157|99.5|0.6|980|153|97.5|2.7
97000US4213020|Lake-Lehman School District, GA|4213020|2014-2018|102|1300|130|1285|126|98.8|1.2|1195|126|91.9|3.9
97000US4213080|Lakeview School District, GA|4213080|2014-2018|102|760|65|690|62|90.8|3.2|655|62|86.2|3.2
97000US4213110|Lampeter-Strasburg School District, GA|4213110|2014-2018|102|2175|174|2010|185|92.4|3.1|1935|185|89.0|3.9
97000US4213140|Lancaster School District, GA|4213140|2014-2018|102|7995|485|7490|515|93.7|2.2|6480|419|81.1|3.2
97000US4213320|Laurel Highlands School District, GA|4213320|2014-2018|102|1990|216|1915|222|96.2|3.2|1865|216|93.7|3.5
97000US4213380|Laurel School District, GA|4213380|2014-2018|102|910|74|880|74|96.7|2.1|805|73|88.5|5.0
97000US4213440|Lebanon School District, GA|4213440|2014-2018|102|2975|270|2820|271|94.8|3.2|2645|281|88.9|4.6
97000US4213470|Leechburg Area School District, GA|4213470|2014-2018|102|570|84|565|83|99.1|2.4|530|82|93.0|3.1
97000US4213500|Lehighton Area School District, GA|4213500|2014-2018|102|1470|168|1385|170|94.2|5.4|1270|170|86.4|6.8
97000US4213590|Lewisburg Area School District, GA|4213590|2014-2018|102|1405|166|1360|171|96.8|3.8|1175|166|83.6|8.4
97000US4213710|Ligonier Valley School District, GA|4213710|2014-2018|102|1355|138|1330|135|98.2|1.4|1295|138|95.6|2.2
97000US4213980|Littlestown Area School District, GA|4213980|2014-2018|102|1420|150|1380|150|97.2|2.2|1345|148|94.7|3.2
97000US4813530|Lumberton Independent School District, GA|4813530|2014-2018|102|2675|336|2630|328|98.3|2.0|2545|328|95.1|2.9
97000US3813030|Minot Public School District 1, GA|3813030|2014-2018|102|5480|371|5385|383|98.3|1.4|5255|375|95.9|2.0
97000US3813050|Minto Public School District 20, GA|3813050|2014-2018|102|140|44|130|42|92.9|8.8|80|32|57.1|19.2
97000US3813230|Montpelier Public School District 14, GA|3813230|2014-2018|102|60|25|60|25|100.0|27.7|60|25|100.0|27.7
97000US3813400|Mount Pleasant Public School District 4, GA|3813400|2014-2018|102|200|39|200|39|100.0|9.5|165|36|82.5|11.4
97000US3813440|Munich Public School District 19, GA|3813440|2014-2018|102|55|28|55|28|100.0|29.6|55|28|100.0|29.6
96000US1313215|Muscogee County for Fort Benning, GA|1313215|2014-2018|102|255|103|255|103|100.0|14.5|255|103|100.0|14.5
97000US3813510|Napoleon Public School District 2, GA|3813510|2014-2018|102|95|24|90|25|94.7|11.0|85|25|89.5|13.5
95000US3813660|Nedrose Public School District 4, GA|3813660|2014-2018|102|245|71|245|71|100.0|7.8|240|70|98.0|3.2
97000US3813710|Nesson Public School District 2, GA|3813710|2014-2018|102|125|62|125|62|100.0|14.7|90|51|72.0|23.9
95000US3813760|New Public School District 8, GA|3813760|2014-2018|102|500|126|500|126|100.0|3.9|465|130|93.0|7.1
97000US3813920|New Town Public School District 1, GA|3813920|2014-2018|102|360|70|320|65|88.9|6.2|240|60|66.7|8.9
97000US1913110|Nodaway Valley Community School District, GA|1913110|2014-2018|102|380|63|375|63|98.7|2.8|325|61|85.5|8.5
97000US4213770|Penn Cambria School District, GA|4213770|2014-2018|102|1255|71|1230|74|98.0|1.4|1155|71|92.0|2.3
96000US3413000|Pinelands Regional School District, GA|3413000|2014-2018|102|1360|217|1350|218|99.3|1.0|1355|216|99.6|0.5
97000US3413050|Piscataway Township School District, GA|3413050|2014-2018|102|4875|281|4745|280|97.3|1.9|4455|306|91.4|3.3
97000US3413080|Pitman Borough School District, GA|3413080|2014-2018|102|845|116|845|116|100.0|3.8|810|108|95.9|4.3
97000US3413110|Pittsgrove Township School District, GA|3413110|2014-2018|102|1020|131|1010|130|99.0|1.1|980|127|96.1|3.1
97000US3413140|Plainfield City School District, GA|3413140|2014-2018|102|5875|269|5275|303|89.8|2.7|4415|326|75.1|3.9
97000US3413200|Pleasantville City School District, GA|3413200|2014-2018|102|2380|230|2285|238|96.0|2.4|2130|228|89.5|3.8
96000US3013360|Plenty Coups High School District, GA|3013360|2014-2018|102|20|12|10|9|50.0|50.0|10|7|50.0|28.2
97000US3413230|Plumsted Township School District, GA|3413230|2014-2018|102|960|135|915|134|95.3|7.2|915|134|95.3|7.2
97000US3413320|Point Pleasant Beach Borough School District, GA|3413320|2014-2018|102|360|72|355|70|98.6|3.4|330|69|91.7|9.8
97000US3413290|Point Pleasant Borough School District, GA|3413290|2014-2018|102|1905|161|1895|162|99.5|0.8|1860|159|97.6|2.3
97000US3413350|Pompton Lakes Borough School District, GA|3413350|2014-2018|102|1055|162|1040|166|98.6|2.0|1015|166|96.2|3.2
97000US3413380|Port Republic City School District, GA|3413380|2014-2018|102|90|34|90|34|100.0|29.4|90|34|100.0|29.4
97000US3413410|Princeton Public Schools, GA|3413410|2014-2018|102|2920|221|2880|227|98.6|2.0|2845|240|97.4|2.7
95000US3413470|Prospect Park Borough School District, GA|3413470|2014-2018|102|640|98|615|95|96.1|4.5|535|97|83.6|8.2
97000US3413500|Quinton Township School District, GA|3413500|2014-2018|102|250|59|250|59|100.0|12.2|215|55|86.0|13.6
97000US3413530|Rahway City School District, GA|3413530|2014-2018|102|2780|311|2765|308|99.5|0.8|2660|307|95.7|3.3
96000US3413560|Ramapo-Indian Hill Regional School District, GA|3413560|2014-2018|102|2120|200|2110|198|99.5|0.8|2110|198|99.5|0.8
97000US3413590|Ramsey Borough School District, GA|3413590|2014-2018|102|1815|155|1795|152|98.9|1.7|1790|151|98.6|1.8
96000US3413620|Rancocas Valley Regional School District, GA|3413620|2014-2018|102|1900|284|1860|278|97.9|1.8|1860|278|97.9|1.8
97000US3413650|Randolph Township School District, GA|3413650|2014-2018|102|3185|159|3150|158|98.9|1.2|3125|160|98.1|1.4
95000US3413710|Readington Township School District, GA|3413710|2014-2018|102|1170|158|1170|158|100.0|2.7|1155|160|98.7|2.0
95000US3413740|Red Bank Borough School District, GA|3413740|2014-2018|102|920|139|910|140|98.9|1.6|830|137|90.2|7.5
96000US3413750|Red Bank Regional School District, GA|3413750|2014-2018|102|760|126|760|127|100.0|4.2|760|127|100.0|4.2
97000US3413770|Ridgefield Borough School District, GA|3413770|2014-2018|102|1240|169|1240|169|100.0|2.6|1185|164|95.6|3.5
97000US3413800|Ridgefield Park Township School District, GA|3413800|2014-2018|102|1435|158|1435|158|100.0|2.2|1410|158|98.3|2.0
97000US3413830|Ridgewood Village School District, GA|3413830|2014-2018|102|3680|148|3680|148|100.0|0.9|3645|155|99.0|1.1
95000US3413860|Ringwood Borough School District, GA|3413860|2014-2018|102|1160|127|1160|126|100.0|2.8|1155|127|99.6|0.5
97000US5513020|Ripon Area School District, GA|5513020|2014-2018|102|1120|125|1105|127|98.7|2.1|1075|130|96.0|3.0
95000US3413890|River Edge Borough School District, GA|3413890|2014-2018|102|825|124|805|127|97.6|3.7|795|128|96.4|4.2
97000US5513050|River Falls School District, GA|5513050|2014-2018|102|2270|210|2215|208|97.6|1.8|2150|205|94.7|2.3
95000US3413950|River Vale Township School District, GA|3413950|2014-2018|102|950|82|950|82|100.0|3.4|940|84|98.9|1.5
97000US3413980|Riverdale Borough School District, GA|3413980|2014-2018|102|420|71|420|71|100.0|7.4|420|71|100.0|7.4
97000US5513100|Rosendale-Brandon School District, GA|5513100|2014-2018|102|585|70|585|70|100.0|2.9|565|70|96.6|1.8
97000US5513140|Rosholt School District, GA|5513140|2014-2018|102|375|50|375|50|100.0|4.6|345|48|92.0|5.9
95000US5513350|Salem School District, GA|5513350|2014-2018|102|765|104|760|102|99.3|2.3|750|102|98.0|2.6
97000US5513410|Sauk Prairie School District, GA|5513410|2014-2018|102|1855|149|1795|148|96.8|4.3|1720|143|92.7|4.8
97000US1713710|School District U-46, GA|1713710|2014-2018|102|25785|593|25300|620|98.1|0.6|23390|637|90.7|1.3
97000US5513470|Seneca School District, GA|5513470|2014-2018|102|135|27|125|25|92.6|8.0|115|24|85.2|9.3
97000US5513500|Sevastopol School District, GA|5513500|2014-2018|102|425|70|420|70|98.8|2.5|365|64|85.9|8.3
97000US5513530|Seymour Community School District, GA|5513530|2014-2018|102|1470|122|1445|125|98.3|2.1|1335|115|90.8|2.8
95000US5513560|Sharon Joint No. 11 School District, GA|5513560|2014-2018|102|160|53|160|53|100.0|10.4|125|42|78.1|16.1
97000US5513620|Shawano School District, GA|5513620|2014-2018|102|1605|117|1560|117|97.2|2.2|1520|120|94.7|2.9
97000US5513650|Sheboygan Area School District, GA|5513650|2014-2018|102|7060|406|6980|419|98.9|1.0|6600|413|93.5|2.0
97000US5513680|Sheboygan Falls School District, GA|5513680|2014-2018|102|1310|167|1265|169|96.6|3.6|1220|171|93.1|4.5
97000US5513710|Shell Lake School District, GA|5513710|2014-2018|102|345|44|335|44|97.1|4.7|320|41|92.8|5.9
97000US5513770|Shiocton School District, GA|5513770|2014-2018|102|425|59|405|58|95.3|4.6|380|61|89.4|6.6
97000US5513800|Shorewood School District, GA|5513800|2014-2018|102|1560|126|1560|126|100.0|1.1|1540|127|98.7|1.5
97000US5513830|Shullsburg School District, GA|5513830|2014-2018|102|205|43|200|42|97.6|5.7|195|40|95.1|10.4
95000US5513860|Silver Lake Joint No. 1 School District, GA|5513860|2014-2018|102|325|131|325|131|100.0|5.2|325|131|100.0|5.2
97000US5513890|Siren School District, GA|5513890|2014-2018|102|295|50|270|50|91.5|5.5|245|49|83.1|7.0
97000US5513950|Slinger School District, GA|5513950|2014-2018|102|1860|143|1860|143|100.0|0.9|1795|149|96.5|2.9
97000US5513980|Solon Springs School District, GA|5513980|2014-2018|102|190|35|190|33|100.0|8.8|155|25|81.6|9.6
97000US5513230|St. Croix Falls School District, GA|5513230|2014-2018|102|800|87|790|88|98.8|1.3|745|88|93.1|3.0
97000US5513260|St. Francis School District, GA|5513260|2014-2018|102|620|130|620|130|100.0|2.8|575|140|92.7|7.7
97000US0513110|Texarkana School District, GA|0513110|2014-2018|102|3550|339|3390|327|95.5|2.3|2985|314|84.1|4.9
97000US1713920|Tri-Valley Community Unit School District 3, GA|1713920|2014-2018|102|635|81|630|82|99.2|2.1|600|88|94.5|6.2
97000US0513350|Valley Springs School District, GA|0513350|2014-2018|102|620|130|620|130|100.0|5.1|570|144|91.9|7.5
97000US0513380|Valley View School District, GA|0513380|2014-2018|102|2010|267|2000|267|99.5|1.1|2000|267|99.5|1.1
97000US0513410|Van Buren School District, GA|0513410|2014-2018|102|4245|377|4055|378|95.5|2.2|3545|351|83.5|4.8
97000US2313110|Vassalboro, GA|2313110|2014-2018|102|455|73|455|73|100.0|4.8|425|72|93.4|7.7
97000US2313140|Veazie, GA|2313140|2014-2018|102|205|46|205|46|100.0|10.4|205|46|100.0|10.4
97000US0513530|Vilonia School District, GA|0513530|2014-2018|102|1770|214|1700|210|96.0|3.8|1535|203|86.7|6.7
97000US0513560|Viola School District, GA|0513560|2014-2018|102|370|106|330|109|89.2|12.2|195|65|52.7|17.5
97000US0513680|Waldron School District, GA|0513680|2014-2018|102|770|143|665|136|86.4|7.3|525|113|68.2|9.7
97000US4113080|Warrenton-Hammond School District 30, GA|4113080|2014-2018|102|600|108|600|108|100.0|5.3|590|107|98.3|2.6
97000US2313350|Waterville, GA|2313350|2014-2018|102|1470|205|1340|205|91.2|7.5|1245|225|84.7|8.8
97000US0513930|Watson Chapel School District, GA|0513930|2014-2018|102|1615|183|1525|192|94.4|4.0|1125|202|69.7|8.6
97000US2313490|Wells-Ogunquit Community School District, GA|2313490|2014-2018|102|800|191|800|191|100.0|2.8|785|197|98.1|3.6
97000US2313530|West Bath Public Schools, GA|2313530|2014-2018|102|245|74|245|74|100.0|8.8|205|64|83.7|12.8
97000US4113170|West Linn School District 3J, GA|4113170|2014-2018|102|5525|420|5505|421|99.6|0.5|5355|412|96.9|2.0
97000US2313560|Westbrook, GA|2313560|2014-2018|102|1510|148|1500|149|99.3|0.9|1470|147|97.4|2.6
97000US1813050|Western Wayne Schools, GA|1813050|2014-2018|102|610|71|585|73|95.9|3.6|465|69|76.2|7.6
97000US1813080|Westfield-Washington Schools, GA|1813080|2014-2018|102|6105|366|6070|357|99.4|0.9|5995|342|98.2|1.6
96000US5513290|Westosha Central High School District, GA|5513290|2014-2018|102|925|162|910|161|98.4|1.9|885|161|95.7|3.3
97000US1813110|Westview School Corporation, GA|1813110|2014-2018|102|2190|157|830|150|37.9|6.2|705|126|32.2|5.5
97000US1813200|Whiting School City, GA|1813200|2014-2018|102|520|107|470|100|90.4|11.6|415|106|79.8|14.5
97000US1813230|Whitko Community School Corporation, GA|1813230|2014-2018|102|1210|148|1140|146|94.2|4.3|980|141|81.0|8.3
97000US4113350|Willamina School District 30J, GA|4113350|2014-2018|102|550|120|540|118|98.2|2.5|485|114|88.2|6.6
95000US2513020|Williamstown School District, GA|2513020|2014-2018|102|405|91|360|70|88.9|12.0|350|72|86.4|12.6
97000US2513050|Wilmington School District, GA|2513050|2014-2018|102|2610|204|2610|204|100.0|1.3|2570|201|98.5|1.7
97000US3813200|Wilton Public School District 1, GA|3813200|2014-2018|102|175|35|165|35|94.3|6.4|155|33|88.6|9.1
97000US2513080|Winchendon School District, GA|2513080|2014-2018|102|1145|141|1095|145|95.6|4.8|1055|143|92.1|7.5
97000US2513110|Winchester School District, GA|2513110|2014-2018|102|3045|148|3045|148|100.0|1.1|3010|142|98.9|1.1
97000US2013050|Winfield Unified School District 465, GA|2013050|2014-2018|102|1625|192|1615|192|99.4|1.4|1475|189|90.8|4.2
97000US2313860|Winslow, GA|2313860|2014-2018|102|755|83|745|81|98.7|2.0|735|87|97.4|3.3
97000US4113490|Winston-Dillard School District 116, GA|4113490|2014-2018|102|1160|223|1125|221|97.0|3.4|990|219|85.3|7.5
97000US2513170|Winthrop School District, GA|2513170|2014-2018|102|1560|205|1500|192|96.2|4.2|1455|204|93.3|4.7
97000US2513200|Woburn School District, GA|2513200|2014-2018|102|4010|275|3940|271|98.3|2.3|3770|282|94.0|3.7
97000US4113530|Woodburn School District 103, GA|4113530|2014-2018|102|2930|235|2730|249|93.2|4.3|2285|287|78.0|7.7
97000US2013110|Woodson Unified School District 366, GA|2013110|2014-2018|102|290|49|265|48|91.4|5.7|235|46|81.0|8.2
97000US2513230|Worcester School District, GA|2513230|2014-2018|102|16865|670|16345|647|96.9|0.9|15050|588|89.2|1.8
95000US2513260|Worthington School District, GA|2513260|2014-2018|102|100|34|100|34|100.0|28.8|95|34|95.0|6.4
95000US2513290|Wrentham School District, GA|2513290|2014-2018|102|855|100|855|100|100.0|4.0|845|99|98.8|1.7
97000US4113650|Yoncalla School District 32, GA|4113650|2014-2018|102|170|55|170|55|100.0|17.3|150|55|88.2|15.9
96000US5515480|Big Foot Union High School District, HI|5515480|2014-2018|102|400|71|400|71|100.0|4.3|375|68|93.8|3.5
97000US3615780|Brookhaven-Comsewogue Union Free School District, HI|3615780|2014-2018|102|1935|285|1915|286|99.0|0.8|1915|286|99.0|0.8
97000US1715880|Community Unit School District 2, HI|1715880|2014-2018|102|380|85|375|85|98.7|2.8|380|85|100.0|7.0
97000US4815000|Conroe Independent School District, HI|4815000|2014-2018|102|40830|1548|40080|1522|98.2|0.7|38205|1512|93.6|1.2
97000US4815120|Coolidge Independent School District, HI|4815120|2014-2018|102|160|48|135|49|84.4|13.2|105|43|65.6|19.4
97000US4815150|Cooper Independent School District, HI|4815150|2014-2018|102|560|82|525|81|93.8|4.8|425|82|75.9|9.8
97000US4815210|Coppell Independent School District, HI|4815210|2014-2018|102|9110|369|9045|365|99.3|0.7|8860|354|97.3|1.3
97000US4815240|Copperas Cove Independent School District, HI|4815240|2014-2018|102|4975|355|4935|361|99.2|0.7|4745|372|95.4|2.1
97000US4815270|Corpus Christi Independent School District, HI|4815270|2014-2018|102|27395|829|26425|916|96.5|1.0|24420|846|89.1|1.4
97000US4815300|Corrigan-Camden Independent School District, HI|4815300|2014-2018|102|735|185|660|186|89.8|8.0|605|179|82.3|9.6
